"","aY","aZ","pfxX","pfxZ","pX","pZ","vX0","vY0","vZ0","x","y","x0","z0","aX","breakAngle","breakLength","spinRate","spinDirection","pitcherName","startSpeed","endSpeed","season"
"44447",5,5,2,4,3,3,4,1,2,3,3,2,5,1,5,3,5,4,"Justin Verlander",5,4,19
"44448",4,5,2,5,3,3,4,3,1,3,3,2,5,2,4,3,4,4,"Justin Verlander",3,3,19
"44449",4,4,2,4,2,2,4,3,1,4,4,2,5,2,4,3,5,4,"Justin Verlander",3,3,19
"44450",4,5,2,5,3,3,4,3,1,3,3,2,5,2,5,3,5,4,"Justin Verlander",3,3,19
"44451",5,5,2,4,3,3,4,2,1,3,3,2,5,2,4,3,5,4,"Justin Verlander",4,4,19
"44452",3,4,2,4,3,3,4,3,2,3,3,2,5,2,4,3,4,4,"Justin Verlander",3,3,19
"44453",4,4,2,4,1,3,3,2,1,5,3,2,5,2,4,3,4,4,"Justin Verlander",4,3,19
"44454",2,2,2,2,3,3,5,2,4,3,3,1,2,2,4,4,4,4,"Max Scherzer",4,4,19
"44455",1,2,2,2,3,3,4,3,3,3,3,1,2,2,4,4,3,4,"Max Scherzer",3,4,19
"44456",1,2,2,2,3,3,5,3,3,3,3,1,2,2,3,4,3,4,"Max Scherzer",4,4,19
"44457",2,1,2,1,2,5,4,3,5,4,1,1,2,2,2,4,3,4,"Max Scherzer",3,4,19
"44458",2,1,2,1,2,3,4,2,4,4,3,1,2,2,2,4,4,4,"Max Scherzer",4,4,19
"44459",2,1,2,1,3,4,4,2,4,3,2,1,2,2,2,3,3,4,"Max Scherzer",4,4,19
"44460",2,2,2,2,4,4,5,2,4,2,2,1,2,2,3,4,3,4,"Max Scherzer",4,4,19
"44461",3,2,2,1,1,5,4,2,5,5,1,1,2,2,3,4,3,4,"Max Scherzer",4,4,19
"44462",3,2,2,2,1,4,4,2,4,5,2,1,2,2,3,3,4,4,"Max Scherzer",4,4,19
"44463",1,2,2,2,4,2,5,2,3,2,4,1,2,2,3,4,4,4,"Max Scherzer",4,4,19
"44464",2,1,2,1,1,1,4,2,3,5,5,1,1,1,4,4,3,5,"Max Scherzer",4,4,19
"44465",2,2,2,1,3,1,5,2,2,3,5,1,2,2,3,4,3,5,"Max Scherzer",4,4,19
"44466",2,2,2,1,4,4,5,2,5,2,2,1,2,2,2,3,3,4,"Max Scherzer",4,5,19
"44467",4,2,2,2,2,2,4,1,3,4,4,1,2,2,3,3,4,4,"Max Scherzer",5,5,19
"44468",3,2,2,2,1,3,4,2,4,5,3,1,2,2,3,4,3,4,"Max Scherzer",4,4,19
"44469",2,2,2,2,1,2,4,2,4,5,4,1,1,2,3,4,3,4,"Max Scherzer",4,4,19
"44470",2,1,2,1,1,3,4,2,4,5,3,1,1,2,3,4,3,5,"Max Scherzer",4,5,19
"44471",2,2,2,1,4,2,5,2,4,2,4,1,1,2,3,4,3,4,"Max Scherzer",4,4,19
"44472",2,2,2,1,4,2,5,3,3,2,4,1,1,2,2,4,3,4,"Max Scherzer",3,4,19
"44473",2,1,2,1,3,3,5,2,4,3,3,1,1,2,2,3,3,4,"Max Scherzer",4,5,19
"44474",2,1,2,1,4,2,5,2,4,2,4,1,1,2,3,4,3,4,"Max Scherzer",4,4,19
"44475",2,1,2,1,3,3,5,2,5,3,3,1,1,2,2,4,3,4,"Max Scherzer",4,4,19
"44476",1,1,2,1,2,3,4,3,4,4,3,1,2,2,3,4,2,4,"Max Scherzer",3,4,19
"44477",1,2,2,2,1,3,4,2,4,5,3,1,2,2,3,4,3,4,"Max Scherzer",4,4,19
"44478",1,2,2,1,2,3,4,2,4,4,3,1,2,2,3,4,2,4,"Max Scherzer",4,5,19
"44479",3,2,2,2,1,5,4,2,5,5,1,1,1,2,3,3,4,4,"Max Scherzer",4,4,19
"44480",2,2,2,1,3,4,4,2,5,3,2,1,1,2,2,4,3,4,"Max Scherzer",3,4,19
"44481",1,1,2,1,2,1,4,2,3,4,5,1,1,2,3,4,3,5,"Max Scherzer",4,4,19
"44482",2,1,2,1,4,2,5,2,3,2,4,1,1,2,3,4,3,4,"Max Scherzer",4,4,19
"44483",1,1,2,1,4,3,5,2,4,2,3,1,1,2,2,4,3,4,"Max Scherzer",4,5,19
"44484",2,2,2,1,4,3,5,2,4,2,3,1,1,2,3,4,2,4,"Max Scherzer",4,5,19
"44485",2,2,2,2,4,3,5,2,4,2,3,1,2,2,3,4,3,4,"Max Scherzer",4,5,19
"44486",2,1,2,1,1,4,4,1,5,5,2,1,1,2,3,3,4,4,"Max Scherzer",5,5,19
"44487",2,2,2,2,2,4,4,1,5,4,2,1,1,2,3,3,4,4,"Max Scherzer",5,5,19
"44488",3,2,2,1,3,3,5,1,4,3,3,1,1,2,3,3,4,4,"Max Scherzer",5,5,19
"44489",3,1,2,1,5,1,5,2,2,1,5,1,1,2,3,4,3,5,"Max Scherzer",4,5,19
"44490",2,1,2,1,1,2,4,3,4,5,4,1,1,2,3,5,3,5,"Max Scherzer",3,3,19
"44491",2,2,2,2,5,3,5,3,4,1,3,2,2,2,3,4,4,4,"Max Scherzer",3,4,19
"44492",1,1,2,1,3,3,4,3,4,3,3,1,2,2,2,4,3,4,"Max Scherzer",3,4,19
"44493",3,2,2,2,4,2,5,2,3,2,4,1,1,2,3,3,4,4,"Max Scherzer",4,4,19
"44494",3,2,2,1,4,1,5,2,3,2,5,1,1,2,3,4,4,4,"Max Scherzer",4,4,19
"44495",3,2,2,2,3,2,5,3,3,3,4,1,1,2,3,4,4,4,"Max Scherzer",3,3,19
"44496",3,2,2,2,2,5,4,2,5,4,1,1,2,2,3,3,4,4,"Max Scherzer",4,4,19
"44497",2,2,2,2,5,2,5,2,3,1,4,1,1,2,3,3,4,4,"Max Scherzer",4,5,19
"44498",2,1,2,1,5,2,5,3,4,1,4,1,1,2,2,4,3,4,"Max Scherzer",3,3,19
"44499",2,2,2,2,4,3,5,2,4,2,3,1,1,2,2,3,3,4,"Max Scherzer",4,4,19
"44500",3,1,2,1,4,3,5,2,4,2,3,1,1,2,2,4,3,4,"Max Scherzer",4,4,19
"44501",1,1,2,1,3,1,5,3,3,3,5,1,1,2,3,4,2,4,"Max Scherzer",3,3,19
"44502",1,1,2,1,2,3,4,2,4,4,3,1,1,2,3,4,2,4,"Max Scherzer",3,4,19
"44503",1,2,2,2,4,2,5,3,3,2,4,1,1,2,3,4,2,4,"Max Scherzer",3,4,19
"44504",3,1,2,1,1,3,4,3,4,5,3,1,1,2,2,4,3,4,"Max Scherzer",3,3,19
"44505",2,1,2,1,2,2,4,3,4,4,4,1,1,2,3,4,4,4,"Max Scherzer",3,3,19
"44506",3,3,2,3,3,3,4,3,4,3,3,1,2,2,3,3,4,4,"Max Scherzer",3,3,19
"44507",2,2,2,2,4,1,5,3,3,2,5,1,1,2,3,4,4,4,"Max Scherzer",3,4,19
"44508",3,5,2,5,3,2,4,2,2,3,4,2,3,2,5,3,4,4,"Gerrit Cole",4,4,19
"44509",5,4,2,4,3,3,4,2,3,3,3,2,3,2,5,3,4,4,"Gerrit Cole",4,3,19
"44510",5,5,2,4,3,1,4,2,1,3,5,2,3,2,5,3,5,4,"Gerrit Cole",4,3,19
"44511",5,4,2,4,4,3,4,2,3,2,3,2,3,2,4,3,5,4,"Gerrit Cole",4,4,19
"44512",5,3,2,3,3,4,4,1,4,3,2,2,3,2,4,3,4,4,"Gerrit Cole",5,4,19
"44513",4,4,2,4,1,3,4,2,3,5,3,2,3,2,5,3,4,4,"Gerrit Cole",4,4,19
"44514",4,4,2,4,2,4,4,2,3,4,2,2,3,2,4,3,3,4,"Gerrit Cole",4,4,19
"44515",4,4,2,4,3,3,4,1,2,3,3,2,3,2,5,3,4,4,"Gerrit Cole",5,5,19
"44516",4,5,2,4,3,3,4,1,3,3,2,2,3,1,5,3,4,4,"Gerrit Cole",5,5,19
"44517",4,4,2,4,4,4,4,2,3,2,2,2,3,2,5,3,4,4,"Gerrit Cole",4,4,19
"44518",4,4,2,3,2,3,4,2,3,4,3,2,3,1,5,3,4,4,"Gerrit Cole",4,4,19
"44519",4,4,2,4,4,2,4,2,2,2,4,2,3,2,4,3,4,4,"Gerrit Cole",4,4,19
"44520",4,4,2,4,4,2,4,1,2,3,4,2,3,2,5,3,4,4,"Gerrit Cole",5,5,19
"44521",4,4,2,4,4,4,4,1,3,2,2,2,3,2,4,3,5,4,"Gerrit Cole",5,5,19
"44522",5,5,2,4,4,3,4,1,3,2,3,2,3,2,5,3,4,4,"Gerrit Cole",5,4,19
"44523",5,4,2,4,4,3,4,1,2,2,3,2,3,2,5,3,4,4,"Gerrit Cole",5,4,19
"44524",5,5,2,4,4,2,4,1,2,2,4,2,3,2,5,3,4,4,"Gerrit Cole",5,4,19
"44525",4,4,2,4,2,3,4,2,2,4,3,2,3,2,5,3,4,4,"Gerrit Cole",4,4,19
"44526",4,4,2,4,3,4,4,2,4,3,2,2,3,2,5,3,4,4,"Gerrit Cole",4,3,19
"44527",4,4,2,4,3,3,4,2,3,3,3,2,3,2,4,3,4,4,"Gerrit Cole",4,3,19
"44528",5,3,1,3,1,4,4,1,4,5,2,2,3,1,5,4,4,4,"Gerrit Cole",5,5,19
"44529",5,4,1,3,3,4,4,1,3,3,2,2,3,1,5,3,5,4,"Gerrit Cole",5,5,19
"44530",4,3,2,3,5,3,5,2,3,1,3,2,3,2,4,3,4,4,"Gerrit Cole",4,4,19
"44531",5,4,1,3,2,3,4,1,3,4,3,2,3,1,5,3,4,4,"Gerrit Cole",5,5,19
"44532",5,3,1,3,2,2,4,1,2,4,4,2,2,1,5,4,4,5,"Gerrit Cole",5,5,19
"44533",4,3,1,3,5,2,5,1,2,2,4,2,3,1,4,4,4,5,"Gerrit Cole",5,5,19
"44534",4,4,2,4,4,4,4,1,3,2,2,2,3,2,5,3,4,4,"Gerrit Cole",5,5,19
"44535",5,4,2,4,4,2,4,2,2,2,4,2,3,2,4,3,4,4,"Gerrit Cole",4,4,19
"44536",4,5,1,5,5,1,5,2,1,1,5,2,2,1,5,3,4,4,"Gerrit Cole",5,5,19
"44537",4,5,2,4,3,3,4,1,3,3,3,2,3,2,5,3,5,4,"Gerrit Cole",5,5,19
"44538",5,4,2,4,4,4,4,1,3,2,2,2,3,2,5,3,5,4,"Gerrit Cole",5,5,19
"44539",5,4,2,4,4,2,4,1,2,2,4,2,3,2,4,3,5,4,"Gerrit Cole",5,4,19
"44540",5,4,2,4,5,3,4,1,3,2,3,2,3,2,4,3,5,4,"Gerrit Cole",5,4,19
"44541",4,4,2,4,4,4,4,1,3,2,2,2,3,2,4,3,5,4,"Gerrit Cole",5,5,19
"44542",4,4,2,4,2,2,4,2,2,4,4,2,3,2,4,3,4,4,"Gerrit Cole",4,4,19
"44543",5,5,2,4,3,2,4,1,2,3,4,2,3,2,5,3,5,4,"Gerrit Cole",5,5,19
"44544",4,4,2,3,3,2,4,1,2,3,4,2,3,1,5,3,4,4,"Gerrit Cole",5,5,19
"44545",4,5,2,4,5,3,4,1,2,2,3,2,3,2,4,2,4,4,"Gerrit Cole",5,5,19
"44546",4,4,2,4,4,4,4,1,3,2,2,2,3,2,5,3,4,4,"Gerrit Cole",5,5,19
"44547",4,5,2,4,4,2,4,1,1,2,4,2,3,2,5,3,4,4,"Gerrit Cole",5,5,19
"44548",5,5,2,4,4,2,4,1,2,2,4,2,3,2,5,3,5,4,"Gerrit Cole",5,5,19
"44549",4,5,1,4,2,2,4,2,2,4,4,2,3,1,5,3,4,4,"Gerrit Cole",4,4,19
"44550",4,5,2,4,3,3,4,2,3,3,3,2,3,2,5,3,4,4,"Gerrit Cole",4,4,19
"44551",4,4,2,4,2,3,4,2,3,4,3,2,3,2,4,3,4,4,"Gerrit Cole",4,4,19
"44552",5,4,1,4,4,3,4,1,3,2,3,2,3,1,5,3,4,4,"Gerrit Cole",5,5,19
"44553",4,4,2,4,5,2,4,1,2,2,4,2,3,2,5,3,4,4,"Gerrit Cole",5,4,19
"44554",1,3,4,3,5,3,2,5,3,1,3,4,2,4,2,3,2,2,"Jon Lester",1,1,19
"44555",1,2,4,3,3,2,2,5,3,3,4,4,2,4,2,4,3,2,"Jon Lester",1,1,19
"44556",1,2,4,2,5,3,2,5,4,1,3,4,2,4,2,4,2,2,"Jon Lester",1,1,19
"44557",1,2,4,2,4,2,2,5,3,2,4,4,2,4,2,3,2,2,"Jon Lester",1,2,19
"44558",1,2,4,3,4,1,2,5,2,2,5,4,2,4,2,4,2,2,"Jon Lester",1,2,19
"44559",1,2,4,3,1,1,1,4,2,5,5,4,2,4,3,4,3,2,"Jon Lester",2,2,19
"44560",1,2,4,3,3,3,2,5,4,3,3,4,2,4,2,3,2,2,"Jon Lester",1,2,19
"44561",2,2,4,2,3,3,2,5,3,3,3,4,2,4,2,4,3,2,"Jon Lester",1,2,19
"44562",1,3,4,3,4,2,2,5,3,2,4,4,2,4,2,3,3,2,"Jon Lester",1,1,19
"44563",1,2,4,3,2,3,2,5,3,4,3,4,2,4,1,3,2,2,"Jon Lester",1,1,19
"44564",1,1,4,2,4,2,2,5,3,2,4,4,2,4,2,4,2,2,"Jon Lester",1,2,19
"44565",1,2,4,2,4,2,2,4,3,2,4,4,2,4,2,3,2,2,"Jon Lester",2,2,19
"44566",1,2,4,2,5,3,2,4,4,1,3,4,2,4,2,3,3,2,"Jon Lester",2,2,19
"44567",1,2,4,3,2,2,1,4,3,4,4,4,2,4,2,3,3,2,"Jon Lester",2,2,19
"44568",1,2,4,2,2,2,2,4,3,4,4,4,2,4,2,4,3,2,"Jon Lester",2,2,19
"44569",1,2,4,2,2,3,2,4,4,4,3,4,2,4,3,4,2,2,"Jon Lester",2,2,19
"44570",2,2,4,3,3,2,2,4,3,3,4,4,2,4,2,3,3,2,"Jon Lester",2,2,19
"44571",2,2,4,3,2,2,2,5,3,4,4,4,2,4,2,3,2,2,"Jon Lester",1,1,19
"44572",2,2,4,3,2,3,2,5,3,4,3,4,2,4,2,3,2,2,"Jon Lester",1,1,19
"44573",2,2,4,2,3,3,2,5,4,3,3,4,2,4,2,4,2,2,"Jon Lester",1,1,19
"44574",4,3,3,3,2,3,3,2,3,4,3,2,3,3,2,3,2,4,"Jacob deGrom",4,4,19
"44575",4,3,3,3,1,4,3,2,4,5,2,2,3,3,2,3,3,3,"Jacob deGrom",4,4,19
"44576",4,3,3,3,1,3,3,2,3,5,3,2,2,3,3,3,3,4,"Jacob deGrom",4,4,19
"44577",4,3,3,2,2,3,3,1,3,4,3,3,2,3,2,3,3,4,"Jacob deGrom",5,5,19
"44578",4,4,2,4,2,2,3,2,2,4,4,3,2,2,4,3,4,4,"Jacob deGrom",4,4,19
"44579",4,4,3,4,1,3,3,2,3,5,3,2,2,3,3,2,4,3,"Jacob deGrom",4,4,19
"44580",3,4,2,4,2,2,3,1,2,4,4,2,2,2,3,2,3,4,"Jacob deGrom",4,5,19
"44581",4,3,3,3,1,4,3,1,4,5,2,3,3,3,2,2,4,3,"Jacob deGrom",4,5,19
"44582",4,3,2,3,1,5,3,2,4,5,1,3,3,2,3,3,4,4,"Jacob deGrom",4,4,19
"44583",4,3,2,3,4,3,4,2,3,2,3,3,2,2,2,3,3,4,"Jacob deGrom",4,4,19
"44584",4,3,3,3,4,4,4,1,4,2,2,3,2,2,2,3,3,4,"Jacob deGrom",5,5,19
"44585",4,4,2,3,5,2,4,1,2,1,4,3,2,2,3,3,3,4,"Jacob deGrom",5,5,19
"44586",3,3,3,3,4,4,4,2,3,2,2,3,3,3,2,2,3,3,"Jacob deGrom",4,5,19
"44587",3,3,2,3,5,2,4,1,2,1,4,3,2,2,2,3,3,4,"Jacob deGrom",4,5,19
"44588",3,4,2,3,4,2,4,1,2,2,4,3,2,2,3,2,3,4,"Jacob deGrom",4,5,19
"44589",2,3,3,3,3,4,3,2,3,3,2,3,3,3,2,3,4,4,"Jacob deGrom",4,5,19
"44590",3,3,3,3,5,4,4,1,4,1,2,3,2,3,2,2,4,3,"Jacob deGrom",5,5,19
"44591",4,3,3,3,4,4,4,1,4,2,2,3,3,3,2,2,4,3,"Jacob deGrom",4,5,19
"44592",5,4,3,4,4,2,4,1,2,2,4,3,2,3,2,2,4,3,"Jacob deGrom",5,5,19
"44593",3,3,2,3,1,4,3,2,4,5,2,2,3,3,2,3,2,4,"Jacob deGrom",4,4,19
"44594",3,3,3,3,3,4,3,2,4,3,2,3,3,3,2,3,2,3,"Jacob deGrom",4,4,19
"44595",3,3,3,3,2,3,3,2,3,4,3,2,3,3,2,3,2,4,"Jacob deGrom",3,4,19
"44596",4,4,3,3,2,3,3,2,3,4,3,2,2,3,2,2,2,3,"Jacob deGrom",4,4,19
"44597",4,3,3,3,4,4,4,2,4,2,2,3,3,3,2,3,3,3,"Jacob deGrom",4,4,19
"44598",4,4,3,3,5,2,4,1,2,1,4,3,2,3,2,2,4,3,"Jacob deGrom",5,5,19
"44599",3,4,2,3,2,3,3,1,3,4,3,3,2,2,3,2,4,4,"Jacob deGrom",5,5,19
"44600",3,3,2,3,3,4,3,1,4,3,2,3,2,2,3,2,4,4,"Jacob deGrom",5,5,19
"44601",4,4,3,3,3,4,3,1,3,4,2,3,3,3,3,2,4,3,"Jacob deGrom",5,5,19
"44602",4,5,2,4,3,1,3,1,1,3,5,3,2,2,3,2,4,4,"Jacob deGrom",5,5,19
"44603",3,3,3,2,2,4,3,2,4,4,2,3,3,3,2,3,2,4,"Jacob deGrom",4,4,19
"44604",3,2,3,2,3,5,4,1,5,3,1,3,3,3,1,3,3,3,"Jacob deGrom",4,5,19
"44605",3,2,2,2,5,3,4,1,3,1,3,3,3,2,2,3,3,4,"Jacob deGrom",5,5,19
"44606",2,3,3,3,4,5,4,2,4,2,1,3,3,3,2,2,4,3,"Jacob deGrom",4,5,19
"44607",3,3,3,3,4,3,4,2,3,2,3,3,2,3,2,3,3,3,"Jacob deGrom",4,4,19
"44608",3,3,3,2,5,4,4,2,3,1,2,3,3,3,2,3,3,3,"Jacob deGrom",4,5,19
"44609",3,4,3,3,5,3,4,1,3,1,3,3,2,3,2,2,4,3,"Jacob deGrom",5,5,19
"44610",3,4,3,3,3,3,4,2,3,3,3,3,2,3,2,2,4,3,"Jacob deGrom",4,5,19
"44611",4,3,3,3,2,5,3,1,5,4,1,2,3,3,2,2,4,4,"Jacob deGrom",5,5,19
"44612",3,3,2,3,2,3,3,1,3,4,3,3,2,2,3,2,3,4,"Jacob deGrom",5,5,19
"44613",4,3,3,2,2,5,3,1,4,4,1,2,3,3,2,3,4,4,"Jacob deGrom",5,5,19
"44614",3,2,3,2,4,1,4,1,2,2,5,3,2,3,2,3,2,4,"Jacob deGrom",5,5,19
"44615",4,4,3,3,3,2,4,2,2,3,4,3,2,3,2,2,3,3,"Jacob deGrom",4,4,19
"44616",5,3,3,3,3,4,3,1,3,3,2,3,3,3,2,2,4,3,"Jacob deGrom",5,5,19
"44617",3,3,3,2,4,3,4,1,3,2,3,3,2,3,1,3,3,3,"Jacob deGrom",5,5,19
"44618",4,4,2,3,5,1,4,1,2,1,5,3,2,2,3,2,4,4,"Jacob deGrom",5,5,19
"44619",4,3,3,3,5,3,4,2,3,1,3,3,2,3,2,3,3,3,"Jacob deGrom",4,4,19
"44620",4,3,3,3,4,3,4,2,3,2,3,3,3,3,2,3,4,3,"Jacob deGrom",4,4,19
"44621",3,3,3,3,4,3,4,1,3,2,3,3,2,3,2,2,3,3,"Jacob deGrom",5,5,19
"44622",4,3,3,3,5,3,4,1,3,1,3,3,2,3,2,2,3,3,"Jacob deGrom",5,5,19
"44623",3,3,2,2,5,3,4,1,3,1,3,3,2,2,2,3,3,4,"Jacob deGrom",4,5,19
"44624",2,3,4,3,5,2,2,4,2,1,4,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44625",2,2,4,3,4,2,2,4,2,2,5,4,3,4,2,3,1,2,"Jose Quintana",2,3,19
"44626",2,2,4,2,3,2,2,4,3,3,4,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44627",3,3,4,3,3,2,2,4,2,3,4,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44628",3,2,4,3,3,3,2,4,3,3,3,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44629",2,2,4,3,4,2,2,4,3,2,4,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44630",2,3,4,3,5,1,2,4,2,1,5,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44631",2,2,4,3,4,3,2,4,3,2,3,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44632",2,2,4,3,2,3,2,4,3,4,3,4,3,4,2,4,1,2,"Jose Quintana",2,2,19
"44633",3,2,4,2,3,5,2,4,5,3,1,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44634",3,2,4,2,3,1,2,3,2,3,5,4,3,4,2,3,1,2,"Jose Quintana",3,3,19
"44635",3,2,4,3,3,4,2,4,4,3,2,4,3,4,1,3,1,3,"Jose Quintana",2,2,19
"44636",3,3,4,3,3,5,2,4,5,3,1,4,3,4,1,3,1,3,"Jose Quintana",2,2,19
"44637",3,2,4,2,2,2,2,4,3,4,4,4,3,4,2,4,1,2,"Jose Quintana",2,2,19
"44638",3,2,4,2,3,5,2,4,5,3,1,4,3,4,2,4,1,2,"Jose Quintana",2,1,19
"44639",3,3,4,3,5,2,2,4,3,1,4,4,3,4,1,3,1,3,"Jose Quintana",2,2,19
"44640",3,2,4,3,4,2,2,4,3,2,4,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44641",2,3,4,3,4,2,2,4,2,2,4,4,3,4,4,3,2,2,"Jose Quintana",2,2,19
"44642",1,2,4,3,3,2,2,5,2,3,5,4,3,4,1,3,1,3,"Jose Quintana",1,1,19
"44643",3,3,4,3,2,1,2,4,2,4,5,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44644",2,3,4,3,3,2,2,4,2,3,4,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44645",2,2,4,3,2,2,2,4,3,4,4,4,3,4,2,4,1,2,"Jose Quintana",2,2,19
"44646",3,2,4,3,2,3,2,4,3,4,4,4,3,4,2,3,1,2,"Jose Quintana",2,2,19
"44647",3,2,4,3,3,3,2,4,3,3,3,4,3,4,2,3,1,2,"Jose Quintana",2,1,19
"44648",2,2,4,2,2,2,2,4,3,4,4,4,2,4,3,4,2,2,"Matthew Boyd",2,2,19
"44649",1,3,4,3,5,3,2,4,3,1,3,4,3,4,3,4,2,2,"Matthew Boyd",2,2,19
"44650",1,1,4,1,2,4,1,3,4,4,2,4,3,4,3,4,2,1,"Matthew Boyd",3,3,19
"44651",1,2,5,2,2,2,1,3,2,4,4,4,2,5,3,4,3,1,"Matthew Boyd",3,3,19
"44652",2,2,4,2,3,3,2,3,4,3,3,4,3,4,3,3,3,2,"Matthew Boyd",3,4,19
"44653",2,2,4,2,4,2,2,3,3,2,4,4,2,4,3,4,3,2,"Matthew Boyd",3,3,19
"44654",2,2,4,2,4,4,2,3,5,2,2,4,3,4,3,3,2,2,"Matthew Boyd",3,3,19
"44655",1,2,5,2,1,3,1,3,4,5,3,4,3,5,3,4,2,1,"Matthew Boyd",3,4,19
"44656",3,2,4,2,2,3,2,3,4,4,3,4,2,5,3,4,2,2,"Matthew Boyd",3,3,19
"44657",2,3,4,2,3,3,2,2,3,3,3,4,2,4,3,3,3,2,"Matthew Boyd",3,4,19
"44658",3,3,4,3,2,3,2,2,4,4,3,4,2,4,3,3,3,2,"Matthew Boyd",4,4,19
"44659",2,2,4,2,3,2,2,3,3,3,4,4,2,4,3,4,2,2,"Matthew Boyd",3,3,19
"44660",3,2,5,2,4,3,2,3,3,2,3,4,2,5,4,4,2,1,"Matthew Boyd",3,3,19
"44661",2,2,5,2,4,3,2,4,4,2,3,4,3,5,4,4,3,1,"Matthew Boyd",2,2,19
"44662",2,3,4,3,5,3,2,3,3,1,3,4,2,4,3,4,3,2,"Matthew Boyd",3,3,19
"44663",2,2,4,3,5,2,2,3,3,1,4,4,2,4,3,4,3,2,"Matthew Boyd",3,3,19
"44664",2,3,4,3,5,2,2,3,2,1,4,4,2,4,3,3,3,2,"Matthew Boyd",3,3,19
"44665",3,3,4,3,4,4,2,3,4,2,2,4,2,4,3,3,4,2,"Matthew Boyd",3,2,19
"44666",3,3,5,3,2,2,1,3,3,4,4,4,2,5,3,4,3,2,"Matthew Boyd",3,3,19
"44667",2,2,5,2,2,2,2,4,3,4,4,4,2,5,3,4,3,1,"Matthew Boyd",2,2,19
"44668",2,3,4,3,2,3,1,4,3,4,3,4,2,4,3,4,3,2,"Matthew Boyd",2,2,19
"44669",2,3,5,3,3,2,2,4,3,3,4,4,2,5,3,4,3,2,"Matthew Boyd",3,3,19
"44670",3,2,5,2,4,4,2,3,4,2,2,4,3,5,3,4,4,2,"Matthew Boyd",3,3,19
"44671",2,3,4,2,4,3,2,3,4,2,3,4,2,4,3,3,2,2,"Matthew Boyd",3,3,19
"44672",3,2,4,2,4,5,2,3,5,2,1,4,3,4,3,3,2,2,"Matthew Boyd",3,3,19
"44673",2,2,5,1,2,4,1,3,4,4,2,4,2,5,3,4,3,1,"Matthew Boyd",3,3,19
"44674",2,2,4,2,2,4,2,3,4,4,2,4,3,4,3,4,3,2,"Matthew Boyd",3,3,19
"44675",2,2,4,2,2,3,2,3,4,4,3,4,3,4,3,3,2,2,"Matthew Boyd",3,3,19
"44676",2,1,4,1,2,4,2,3,4,4,2,4,3,4,3,4,2,1,"Matthew Boyd",3,4,19
"44677",3,2,5,2,2,4,1,3,4,4,2,4,2,5,3,4,3,1,"Matthew Boyd",3,3,19
"44678",2,2,5,2,5,2,2,3,3,1,4,4,2,5,3,4,4,1,"Matthew Boyd",3,3,19
"44679",2,2,5,2,4,2,2,4,3,2,4,4,2,5,3,4,3,1,"Matthew Boyd",2,2,19
"44680",2,2,4,2,3,2,2,3,3,3,4,4,2,4,3,4,3,2,"Matthew Boyd",3,3,19
"44681",3,2,4,2,4,5,2,3,5,2,1,4,3,4,3,3,3,2,"Matthew Boyd",3,3,19
"44682",2,2,4,3,1,1,1,4,2,5,5,4,2,4,3,4,3,2,"Matthew Boyd",2,2,19
"44683",3,2,5,2,3,3,2,3,4,3,3,4,2,5,3,4,2,2,"Matthew Boyd",3,3,19
"44684",2,2,4,2,1,3,1,4,3,5,3,4,2,4,3,3,3,2,"Matthew Boyd",2,3,19
"44685",2,3,4,3,4,2,2,3,3,2,4,4,2,4,3,3,3,2,"Matthew Boyd",3,3,19
"44686",2,2,4,2,2,5,2,3,5,4,1,4,3,4,2,3,3,2,"Matthew Boyd",3,3,19
"44687",2,1,4,1,4,5,2,3,5,2,1,4,3,4,3,4,3,1,"Matthew Boyd",3,3,19
"44688",2,3,4,3,5,2,2,4,3,1,4,4,2,4,3,3,3,2,"Matthew Boyd",2,3,19
"44689",2,2,4,2,4,2,2,4,3,2,4,4,2,4,3,4,3,1,"Matthew Boyd",2,2,19
"44690",2,2,4,2,3,4,2,3,4,3,2,4,3,4,3,4,4,2,"Matthew Boyd",3,3,19
"44691",3,2,5,2,3,1,2,3,2,3,5,4,2,5,3,4,3,1,"Matthew Boyd",3,2,19
"44692",3,2,4,2,3,4,2,4,5,3,2,4,3,4,3,4,3,2,"Matthew Boyd",2,2,19
"44693",3,2,5,2,3,4,2,3,4,3,2,4,3,5,3,4,4,1,"Matthew Boyd",3,3,19
"44694",2,2,4,2,2,2,1,3,3,4,4,4,2,4,3,4,2,2,"Matthew Boyd",3,3,19
"44695",3,3,4,3,1,2,1,3,3,5,4,4,2,4,3,3,3,2,"Matthew Boyd",3,3,19
"44696",2,2,4,2,2,2,1,4,3,4,4,4,2,4,3,4,2,2,"Matthew Boyd",2,2,19
